Product Id,Description,Sum of Quantity,Sum of Total Cost Price,Sum of Total Selling Price,Profit Rupees,Profit %,Weekday/Weekend/Holiday
35916B,BLUE FELT HANGING HEART WITH FLOWER,20,590.102,690.102,100,16.94622286,Weekend
35916B,BLUE FELT HANGING HEART WITH FLOWER,41,1391.5455,1596.5455,205,14.73182156,Weekday
35916B,BLUE FELT HANGING HEART W FLOWER,16,1350.0447,1430.0447,80,5.925729718,Weekday
35916C,PINK FELT HANGING HEART W FLOWER,30,1174.3386,1324.3386,150,12.77314737,Weekend
35916C,PINK FELT HANGING HEART W FLOWER,74,4080.0625,4450.0625,370,9.068488534,Weekday
35916C,PINK FELT HANGING HEART W FLOWER,1,85.9182,90.9182,5,5.81948877,Holiday
35920,FOUR RABBIT EASTER DECORATIONS,20,1269.25,1369.25,100,7.878668505,Weekend
35920,FOUR RABBIT EASTER DECORATIONS,50,3579.5184,3829.5184,250,6.984179771,Weekday
35921,EASTER BUNNY HANGING GARLAND,31,2170.5342,2325.5342,155,7.141099182,Weekend
35921,EASTER BUNNY HANGING GARLAND,34,3986.4953,4156.4953,170,4.264397352,Weekday
35922,EASTER BUNNY WREATH,15,3991.6725,4066.6725,75,1.878911659,Weekday
35922,EASTER BUNNY WREATH,8,2128.892,2168.892,40,1.878911659,Weekend
35923,CANDY HEART HANGING DECORATION,288,5559.0583,6999.0583,1440,25.90366789,Weekend
35923,CANDY HEART HANGING DECORATION,926,23549.7127,28179.7127,4630,19.66053709,Weekday
35924,HANGING FAIRY CAKE DECORATION,352,34438.0407,36198.0407,1760,5.110627563,Weekday
35924,HANGING FAIRY CAKE DECORATION,107,10496.7734,11031.7734,535,5.096804319,Weekend
35924,HANGING FAIRY CAKE DECORATION,3,445.6157,460.6157,15,3.366129156,Holiday
35933,PINK STOCKING CHRISTMAS DECORATION,1,15.8126,20.8126,5,31.62035339,Holiday
35933,PINK STOCKING CHRISTMAS DECORATION,119,2018.6244,2613.6244,595,29.47551808,Weekend
35933,PINK STOCKING CHRISTMAS DECORATION,102,1822.6543,2332.6543,510,27.9811701,Weekday
35953,FOLKART STAR CHRISTMAS DECORATIONS,823,16024.4767,20139.4767,4115,25.67946571,Weekend
35953,FOLKART STAR CHRISTMAS DECORATIONS,1415,30667.5547,37742.5547,7075,23.06998412,Weekday
35953,FOLKART STAR CHRISTMAS DECORATIONS,48,2060.34,2300.34,240,11.64856286,Holiday
35954,SMALL FOLKART STAR CHRISTMAS DEC,435,3505.1967,5680.1967,2175,62.050726,Weekend
35954,SMALL FOLKART STAR CHRISTMAS DEC,463,5758.6457,8073.6457,2315,40.20042421,Weekday
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,316,8430.3129,10010.3129,1580,18.74189035,Weekday
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,96,2950.7928,3430.7928,480,16.2668148,Weekend
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,5,429.591,454.591,25,5.81948877,Holiday
35958,FOLKART ZINC STAR CHRISTMAS DEC,6,249.327,279.327,30,12.0323912,Weekday
35958,FOLKART ZINC STAR CHRISTMAS DEC,4,166.218,186.218,20,12.0323912,Weekend
35958,FOLKART ZINC STAR CHRISTMAS DEC,2,83.109,93.109,10,12.0323912,Holiday
35961,FOLKART ZINC HEART CHRISTMAS DEC,1595,68755.5792,76730.5792,7975,11.59905871,Weekday
35961,FOLKART ZINC HEART CHRISTMAS DEC,393,19032.1749,20997.1749,1965,10.32462139,Weekend
35961,FOLKART ZINC HEART CHRISTMAS DEC,8,642.9819,682.9819,40,6.221014931,Holiday
35964,FOLKART CLIP ON STARS,208,4329.6508,5369.6508,1040,24.02041292,Weekend
35964,FOLKART CLIP ON STARS,370,9465.482,11315.482,1850,19.54469936,Weekday
35964,FOLKART CLIP ON STARS,5,247.7546,272.7546,25,10.09063,Holiday
35965,FOLKART HEART NAPKIN RINGS,26,1276.4936,1406.4936,130,10.1841482,Holiday
35965,FOLKART HEART NAPKIN RINGS,230,16308.4852,17458.4852,1150,7.051543941,Weekday
35965,FOLKART HEART NAPKIN RINGS,112,9347.893,9907.893,560,5.990654792,Weekend
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,27,426.9402,561.9402,135,31.62035339,Weekday
35967,FOLK ART METAL STAR T-LIGHT HOLDER,208,3900.254,4940.254,1040,26.66493003,Weekend
35967,FOLK ART METAL STAR T-LIGHT HOLDER,176,5433.3379,6313.3379,880,16.19630541,Weekday
35967,FOLK ART METAL STAR T-LIGHT HOLDER,7,328.6728,363.6728,35,10.6488885,Holiday
35968,FOLK ART METAL HEART T-LIGHT HOLDER,53,709.906,974.906,265,37.3288858,Weekend
35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,189.7512,249.7512,60,31.62035339,Holiday
35968,FOLK ART METAL HEART T-LIGHT HOLDER,86,2592.2086,3022.2086,430,16.58817118,Weekday
35970,ZINC FOLKART SLEIGH BELLS,25,2189.0325,2314.0325,125,5.710285252,Holiday
35970,ZINC FOLKART SLEIGH BELLS,1263,129388.629,135703.629,6314.99999999999,4.880645269,Weekday
35970,ZINC FOLKART SLEIGH BELLS,593,61070.4409,64035.4409,2965,4.855049278,Weekend
35971,ROSE FOLKART HEART DECORATIONS,89,4462.9397,4907.9397,445,9.97100633,Weekend
35971,ROSE FOLKART HEART DECORATIONS,30,1903.875,2053.875,150,7.878668505,Holiday
35971,ROSE FOLKART HEART DECORATIONS,286,20149.38,21579.38,1430,7.096992563,Weekday
35972,DAISY FOLKART HEART DECORATION,53,3363.5125,3628.5125,265,7.878668505,Weekday
35972,DAISY FOLKART HEART DECORATION,37,2348.1125,2533.1125,185,7.878668505,Weekend
37327,ASSTD MULTICOLOUR CIRCLES MUG,54,962.325,1232.325,270,28.05704933,Holiday
37327,ASSTD MULTICOLOUR CIRCLES MUG,255,6499.6015,7774.6015,1275,19.61658726,Weekend
37327,ASSTD MULTICOLOUR CIRCLES MUG,832,21669.532,25829.532,4160,19.19746121,Weekday
37330,BIG POLKADOT MUG,6,98.1618,128.1618,30,30.56178676,Weekday
37333,"RETRO ""TEA FOR ONE""",4,891.3728,911.3728,20,2.243730121,Weekend
37333,"RETRO ""TEA FOR ONE""",1,266.1115,271.1115,5,1.878911659,Holiday
37333,"RETRO ""TEA FOR ONE""",19,5118.0265,5173.0265,55,1.074632966,Weekday
37340,MULTICOLOUR SPRING FLOWER MUG,49,1244.1963,1489.1963,245,19.69142651,Holiday
37340,MULTICOLOUR SPRING FLOWER MUG,713,22373.5243,25938.5243,3565,15.93401179,Weekend
37340,MULTICOLOUR SPRING FLOWER MUG,1317,42629.6789,49214.6789,6585,15.44698475,Weekday
37342,POLKADOT COFFEE CUP & SAUCER PINK,48,1836.8784,2076.8784,240,13.06564441,Holiday
37342,POLKADOT COFFEE CUP & SAUCER PINK,937,43822.5982,48507.5982,4685,10.6908312,Weekday
37342,POLKADOT COFFEE CUP & SAUCER PINK,209,10362.4956,11407.4956,1045,10.08444337,Weekend
37343,POLKADOT MUG PINK,48,3782.3088,4022.3088,240,6.345330662,Weekday
37343,POLKADOT MUG PINK,12,1024.446,1084.446,60,5.856824079,Weekend
37343,POLKADOT MUG PINK,8,870.2774,910.2774,40,4.596235637,Holiday
37351,ORANGE FLOWER MUG,10,446.2162,496.2162,50,11.20533051,Weekday
37370,RETRO COFFEE MUGS ASSORTED,927,59294.7348,63929.7348,4635,7.816882925,Weekend
37370,RETRO COFFEE MUGS ASSORTED,708,59900.091,63440.091,3540,5.909840771,Weekday
37370,RETRO COFFEE MUGS ASSORTED,21,2085.2523,2190.2523,105,5.035361908,Holiday
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,6,380.775,410.775,30,7.878668505,Weekday
37413,ICON MUG REVOLUTIONARY,180,2944.854,3844.854,900,30.56178676,Weekend
37413,ICON MUG REVOLUTIONARY,6,98.1618,128.1618,30,30.56178676,Holiday
37413,ICON MUG REVOLUTIONARY,382,6814.861,8724.861,1910,28.02698397,Weekday
37423,WHITE WITH BLACK CATS PLATE,78,1427.2686,1817.2686,390,27.32491978,Weekday
37444A,YELLOW BREAKFAST CUP AND SAUCER,24,1299.6384,1419.6384,120,9.233337519,Weekend
37444A,YELLOW BREAKFAST CUP AND SAUCER,28,1912.7796,2052.7796,140,7.319191401,Weekday
37444A,YELLOW BREAKFAST CUP AND SAUCER,1,156.5715,161.5715,5,3.1934292,Holiday
37444B,BLUE BREAKFAST CUP AND SAUCER,2,313.143,323.143,10,3.1934292,Holiday
37444B,BLUE BREAKFAST CUP AND SAUCER,2,313.143,323.143,10,3.1934292,Weekday
37444C,PINK BREAKFAST CUP AND SAUCER,14,1394.5498,1464.5498,70,5.019541073,Weekday
37444C,PINK BREAKFAST CUP AND SAUCER,6,659.0066,689.0066,30,4.552306456,Weekend
37444C,PINK BREAKFAST CUP AND SAUCER,1,156.5715,161.5715,5,3.1934292,Holiday
37446,MINI CAKE STAND WITH HANGING CAKES,45,2998.2145,3223.2145,225,7.504466408,Holiday
37446,MINI CAKE STAND WITH HANGING CAKES,747,56571.1516,60306.1516,3735,6.602305052,Weekday
37446,MINI CAKE STAND WITH HANGING CAKES,150,11689.3624,12439.3624,750,6.416089897,Weekend
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,919.2876,979.2876,60,6.526793139,Holiday
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,470,38730.7862,41080.7862,2350,6.06752465,Weekday
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,131,11514.3463,12169.3463,655,5.688555676,Weekend
37448,CERAMIC CAKE DESIGN SPOTTED MUG,294,22423.9602,23893.9602,1470,6.555487911,Weekend
37448,CERAMIC CAKE DESIGN SPOTTED MUG,43,3294.1139,3509.1139,215,6.526793139,Holiday
37448,CERAMIC CAKE DESIGN SPOTTED MUG,734,58024.0234,61694.0234,3670,6.324966428,Weekday
37449,CERAMIC CAKE STAND + HANGING CAKES,346,168226.2393,169956.2393,1730,1.028377028,Weekday
37449,CERAMIC CAKE STAND + HANGING CAKES,144,70606.971,71326.971,720,1.019729341,Weekend
37449,CERAMIC CAKE STAND + HANGING CAKES,8,4319.692,4359.692,40,0.925991946,Holiday
37450,CERAMIC CAKE BOWL + HANGING CAKES,327,51586.6521,53221.6521,1635,3.169424519,Weekday
37450,CERAMIC CAKE BOWL + HANGING CAKES,140,24097.6652,24797.6652,700,2.904845736,Weekend
37450,CERAMIC CAKE BOWL + HANGING CAKES,10,1727.8342,1777.8342,50,2.893796176,Holiday
37461,FUNKY MONKEY MUG,1,63.4625,68.4625,5.00000000000001,7.878668505,Weekday
37462E,"PET MUG, GOLDFISH",14,100.8824,170.8824,70,69.38772273,Weekend
37462E,"PET MUG, GOLDFISH",20,354.591,454.591,100,28.2015054,Weekday
37462E,"PET MUG, GOLDFISH",2,82.0136,92.0136,10,12.19309968,Holiday
37464,ROBOT MUG IN DISPLAY BOX,1,63.4625,68.4625,5.00000000000001,7.878668505,Weekend
37464,ROBOT MUG IN DISPLAY BOX,2,126.925,136.925,10,7.878668505,Weekday
37467,PIG MUG IN TWO COLOUR DESIGNS,126,2931.1454,3561.1454,630,21.49330429,Weekday
37467,PIG MUG IN TWO COLOUR DESIGNS,5,291.0229,316.0229,25,8.590389279,Holiday
37467,PIG MUG IN TWO COLOUR DESIGNS,26,3034.6106,3164.6106,130,4.28391043,Weekend
37468,HARDMAN MUG 3 ASSORTED,16,261.7648,341.7648,80,30.56178676,Weekend
37468,HARDMAN MUG 3 ASSORTED,12,196.3236,256.3236,60,30.56178676,Holiday
37468,HARDMAN MUG 3 ASSORTED,36,976.1947,1156.1947,180,18.43894461,Weekday
37471,MULTICOLOUR POLKADOT PLATE,12,498.654,558.654,60,12.0323912,Weekend
37471,MULTICOLOUR POLKADOT PLATE,17,1022.9971,1107.9971,85,8.30891896,Weekday
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,1,539.9615,544.9615,5,0.925991946,Weekday
37475,SET/4 COLOURFUL MIXING BOWLS,10,5035.9422,5085.9422,50,0.992862865,Weekend
37475,SET/4 COLOURFUL MIXING BOWLS,46,24270.8118,24500.8118,230,0.947640326,Weekday
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,9,5043.6807,5088.6807,45,0.892205567,Weekend
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,26,14610.7978,14740.7978,130,0.88975292,Weekday
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,1018.1036,1023.1036,5,0.491109156,Holiday
37479B,CUBIC MUG FLOCK BLUE ON BROWN,126,3244.4298,3874.4298,630,19.41789587,Weekday
37479B,CUBIC MUG FLOCK BLUE ON BROWN,5,377.5595,402.5595,25,6.621472907,Weekend
37479P,CUBIC MUG FLOCK PINK ON BROWN,130,4322.0206,4972.0206,650,15.03926196,Weekday
37479P,CUBIC MUG FLOCK PINK ON BROWN,21,2456.5929,2561.5929,105,4.274212467,Weekend
37482P,CUBIC MUG PINK POLKADOT,6,98.1618,128.1618,30,30.56178676,Holiday
37482P,CUBIC MUG PINK POLKADOT,109,6234.4306,6779.4306,545,8.741776675,Weekday
37482P,CUBIC MUG PINK POLKADOT,53,3696.5141,3961.5141,265,7.16891625,Weekend
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,60,652.998,952.998,300,45.94194775,Holiday
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,8,87.0664,127.0664,40,45.94194775,Weekend
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,22,359.9266,469.9266,110,30.56178676,Holiday
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,4,65.4412,85.4412,20,30.56178676,Weekend
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,2,32.7206,42.7206,10,30.56178676,Weekday
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,9,147.2427,192.2427,45,30.56178676,Weekday
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,22,445.3678,555.3678,110,24.69868724,Weekend
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,22,445.3678,555.3678,110,24.69868724,Weekend
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,9,318.1251,363.1251,45,14.14537866,Weekday
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,19,396.2869,491.2869,95,23.97253101,Weekend
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,4,236.3236,256.3236,20,8.462971959,Weekday
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,11,179.9633,234.9633,55,30.56178676,Weekday
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,27,527.1693,662.1693,135,25.60847151,Weekend
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,6,1054.9937,1084.9937,30,2.843618877,Weekday
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,4,341.482,361.482,20,5.856824079,Weekend
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,8,682.964,722.964,40,5.856824079,Weekend
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,2,170.741,180.741,10,5.856824079,Weekend
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,2,350.3866,360.3866,10,2.853990421,Weekday
37495,FAIRY CAKE BIRTHDAY CANDLE SET,182,33722.1664,34632.1664,910,2.698521765,Weekend
37495,FAIRY CAKE BIRTHDAY CANDLE SET,8,1603.1,1643.1,40,2.495165617,Holiday
37495,FAIRY CAKE BIRTHDAY CANDLE SET,216,44511.6434,45591.6434,1080,2.426331444,Weekday
37500,TEA TIME TEAPOT IN GIFT BOX,19,6151.5185,6246.5185,95,1.544334135,Holiday
37500,TEA TIME TEAPOT IN GIFT BOX,84,28384.6384,28804.6384,420,1.479673597,Weekend
37500,TEA TIME TEAPOT IN GIFT BOX,223,76316.0875,77431.0875,1115,1.461028777,Weekday
37501,TEA TIME TEA SET IN GIFT BOX,20,7322.4304,7422.4304,100,1.365666787,Weekend
37501,TEA TIME TEA SET IN GIFT BOX,87,32420.9753,32855.9753,435,1.34172398,Weekday
37501,TEA TIME TEA SET IN GIFT BOX,3,1126.9545,1141.9545,15,1.331020906,Holiday
37503,TEA TIME CAKE STAND IN GIFT BOX,1,583.7775,588.7775,5,0.856490701,Weekday
37509,NEW ENGLAND MUG W GIFT BOX,2,269.327,279.327,10,3.712958597,Weekday
40001,WHITE BAMBOO RIBS LAMPSHADE,506,18535.6374,21065.6374,2530,13.64938224,Weekday
40001,WHITE BAMBOO RIBS LAMPSHADE,28,1140.5226,1280.5226,140,12.2750746,Holiday
40001,WHITE BAMBOO RIBS LAMPSHADE,225,9356.3349,10481.3349,1125,12.02393899,Weekend
40003,WHITE BAMBOO RIBS LAMPSHADE,124,6403.7048,7023.7048,620,9.681895393,Weekday
40003,WHITE BAMBOO RIBS LAMPSHADE,1,63.4625,68.4625,5.00000000000001,7.878668505,Holiday
40003,WHITE BAMBOO RIBS LAMPSHADE,12,761.55,821.55,60,7.878668505,Weekend
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,7,290.8815,325.8815,35,12.0323912,Weekend
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,5,207.7725,232.7725,25,12.0323912,Weekday
40016,CHINESE DRAGON PAPER LANTERNS,1445,22551.8059,29776.8059,7225,32.03734562,Weekend
40016,CHINESE DRAGON PAPER LANTERNS,3175,54548.8137,70423.8137,15875,29.10237441,Weekday
40016,CHINESE DRAGON PAPER LANTERNS,48,864.1632,1104.1632,240,27.77253186,Holiday
40046A,RED DAISY PAPER LAMPSHADE,38,2411.575,2601.575,190,7.878668505,Weekday
40046A,RED DAISY PAPER LAMPSHADE,12,761.55,821.55,60,7.878668505,Weekend
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,11,198.0374,253.0374,55,27.77253186,Weekday
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,4,72.0136,92.0136,20,27.77253186,Weekend
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,14,252.0476,322.0476,70,27.77253186,Weekday
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,10,180.034,230.034,50,27.77253186,Weekend
44091A,BLUE CRUSOE  LAMPSHADE,9,162.0306,207.0306,45,27.77253186,Weekday
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,14,581.763,651.763,70,12.0323912,Weekday
44092C,PURPLE/COPPER HANGING LAMPSHADE,15,623.3175,698.3175,75,12.0323912,Weekday
44092C,PURPLE/COPPER HANGING LAMPSHADE,1,41.5545,46.5545,5,12.0323912,Weekend
44228,CANNABIS LEAF BEAD CURTAIN,24,997.308,1117.308,120,12.0323912,Holiday
44228,CANNABIS LEAF BEAD CURTAIN,12,498.654,558.654,60,12.0323912,Weekend
44234,ASSORTED CIRCULAR MOBILE,5,32.5085,57.5085,25,76.90296384,Holiday
44234,ASSORTED CIRCULAR MOBILE,585,3966.7091,6891.7091,2925,73.73870698,Weekday
44234,ASSORTED CIRCULAR MOBILE,72,810.9826,1170.9826,360,44.39059482,Weekend
44235,ASS COL CIRCLE MOBILE,442,6537.8644,8747.8644,2210,33.80308714,Weekday
44235,ASSORTED COLOURED CIRCLE MOBILE,32,576.1088,736.1088,160,27.77253186,Weekday
44235,ASSORTED COLOURED CIRCLE MOBILE,31,558.1054,713.1054,155,27.77253186,Weekend
44235,ASS COL CIRCLE MOBILE,24,432.0816,552.0816,120,27.77253186,Weekend
44235,ASS COL CIRCLE MOBILE,5,90.017,115.017,25,27.77253186,Holiday
44236,PINK/PURPLE CIRCLE CURTAIN,12,459.2196,519.2196,60,13.06564441,Weekend
44236,PINK/PURPLE CIRCLE CURTAIN,36,2223.3076,2403.3076,180,8.096045729,Weekday
44242A,LILAC FEATHERS CURTAIN,12,459.2196,519.2196,60,13.06564441,Weekend
44242B,PINK FEATHERS CURTAIN,20,765.366,865.366,100,13.06564441,Weekend
44242B,PINK FEATHERS CURTAIN,32,1728.4696,1888.4696,160,9.256743653,Weekday
44265,M/COLOUR POM-POM CURTAIN,2,455.545,465.545,10,2.195172815,Weekday
45013,FOLDING SHOE TIDY,2,313.143,323.143,10,3.1934292,Weekday
45013,FOLDING SHOE TIDY,1,156.5715,161.5715,5,3.1934292,Weekend
46000M,POLYESTER FILLER PAD 45x45cm,10,798.935,848.935,50,6.258331404,Holiday
46000M,POLYESTER FILLER PAD 45x45cm,845,46539.8275,47964.8275,1425,3.061893601,Weekday
46000P,POLYESTER FILLER PAD 65CMx65CM,17,3872.1325,3957.1325,85,2.195172815,Weekday
46000P,POLYESTER FILLER PAD 65CMx65CM,1,227.7725,232.7725,5,2.195172815,Weekend
46000R,POLYESTER FILLER PAD 45x30cm,58,4316.157,4606.157,290,6.71894002,Weekday
46000R,POLYESTER FILLER PAD 45x30cm,44,3274.326,3494.326,220,6.71894002,Weekend
46000S,POLYESTER FILLER PAD 40x40cm,5,372.0825,397.0825,25,6.71894002,Holiday
46000S,POLYESTER FILLER PAD 40x40cm,1543,76645.5845,78860.5845,2215,2.88992512,Weekday
46000U,POLYESTER FILLER PAD 30CMx30CM,71,4505.8375,4860.8375,355,7.878668505,Weekday
46000U,POLYESTER FILLER PAD 30CMx30CM,32,2030.8,2190.8,160,7.878668505,Weekend
46115B,GREEN POP ART MAO CUSHION COVER,12,64.8756,124.8756,60,92.48469378,Weekday
46118,FUNKY MONKEY CUSHION COVER,68,3952.8726,4292.8726,340,8.601339694,Weekend
46118,FUNKY MONKEY CUSHION COVER,150,10137.1806,10887.1806,750,7.398506839,Weekday
46118,FUNKY MONKEY CUSHION COVER,5,387.4181,412.4181,25,6.452976771,Holiday
46126A,ELVIS WALLHANGING / CURTAIN,30,1903.875,2053.875,150,7.878668505,Weekend
46126A,ELVIS WALLHANGING / CURTAIN,21,1531.5276,1636.5276,105,6.855899952,Weekday
46138B,BLUE CHENILLE SHAGGY CUSHION COVER,26,1080.417,1210.417,130,12.0323912,Weekend
46138B,BLUE CHENILLE SHAGGY CUSHION COVER,27,1483.4535,1618.4535,135,9.100386362,Weekday
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,13,8358.626,8423.626,65,0.77763977,Weekend
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,46,30377.6668,30607.6668,230,0.757135173,Weekday
46776A,WOVEN BUBBLE GUM CUSHION COVER,34,7520.8034,7690.8034,170,2.260396808,Weekend
46776A,WOVEN BUBBLE GUM CUSHION COVER,6,1327.2006,1357.2006,30,2.260396808,Holiday
46776A,WOVEN BUBBLE GUM CUSHION COVER,103,23340.0735,23855.0735,515,2.206505477,Weekday
46776B,WOVEN BERRIES CUSHION COVER,33,7308.3665,7473.3665,165,2.257686447,Weekend
46776B,WOVEN BERRIES CUSHION COVER,108,24418.689,24958.689,540,2.211420933,Weekday
46776B,WOVEN BERRIES CUSHION COVER,7,1728.0463,1763.0463,35,2.025408694,Holiday
46776C,WOVEN FROST CUSHION COVER,34,7533.9482,7703.9482,170,2.256452998,Weekend
46776C,WOVEN FROST CUSHION COVER,69,15594.7131,15939.7131,345,2.212288215,Weekday
46776C,WOVEN FROST CUSHION COVER,7,1638.2235,1673.2235,35,2.136460623,Holiday
46776D,WOVEN SUNSET CUSHION COVER,13,2875.6013,2940.6013,65,2.260396808,Weekend
46776D,WOVEN SUNSET CUSHION COVER,4,884.8004,904.8004,20,2.260396808,Holiday
46776D,WOVEN SUNSET CUSHION COVER,68,15628.7412,15968.7412,340,2.17547911,Weekday
46776E,WOVEN CANDY CUSHION COVER,15,3407.8243,3482.8243,75,2.200817689,Weekend
46776E,WOVEN CANDY CUSHION COVER,53,12275.6869,12540.6869,265,2.158738669,Weekday
46776F,WOVEN ROSE GARDEN CUSHION COVER,29,6414.8029,6559.8029,145,2.260396808,Weekend
46776F,WOVEN ROSE GARDEN CUSHION COVER,146,33071.8532,33801.8532,730,2.207315071,Weekday
47013A,WINE BOTTLE DRESSING LT.BLUE,14,96.5008,166.5008,70,72.53825875,Weekend
47013C,WINE BOTTLE DRESSING DARK BLUE,32,107.8253,267.8253,160,148.3881798,Weekend
47013C,WINE BOTTLE DRESSING DARK BLUE,32,361.4104,521.4104,160,44.2710005,Weekday
47016,LIGHT DECORATION BATTERY OPERATED,2,220.034,230.034,10,4.544752175,Weekend
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,259,6619.265,7914.265,1295,19.56410568,Weekday
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,111,3094.8728,3649.8728,555,17.93288564,Weekend
47310M,SMALL POP BOX FUNKY MONKEY,179,11861.4807,12756.4807,895,7.545432334,Weekday
47310M,"SMALL POP BOX,FUNKY MONKEY",25,1673.0991,1798.0991,125,7.471165336,Weekend
47310M,SMALL POP BOX FUNKY MONKEY,3,211.2001,226.2001,15,7.102269364,Holiday
47310M,"SMALL POP BOX,FUNKY MONKEY",113,8229.9666,8794.9666,565,6.865155443,Weekday
47310M,SMALL POP BOX FUNKY MONKEY,43,3340.1207,3555.1207,215,6.436893134,Weekend
47341A,FUSCHIA TABLE RUN FLOWER,27,1987.3375,2122.3375,135,6.793008233,Weekday
47341B,BLUE TABLE RUN FLOWER,25,1586.5625,1711.5625,125,7.878668505,Weekday
47341B,BLUE TABLE RUN FLOWER,20,1269.25,1369.25,100,7.878668505,Weekend
47343A,FUSCHIA FLOWER PURSE WITH BEADS,128,5287.2094,5927.2094,640,12.10468418,Weekday
47343A,FUSCHIA FLOWER PURSE WITH BEADS,19,1383.2423,1478.2423,95,6.867921838,Weekend
47344B,BLUE FLOWER DES PURSE,28,1201.865,1341.865,140,11.64856286,Weekday
47344B,BLUE FLOWER DES PURSE,16,969.3932,1049.3932,80,8.252585225,Weekend
47348A,FUSCHIA VOILE POINTY SHOE DEC,25,494.4487,619.4487,125,25.28068129,Weekend
47348A,FUSCHIA VOILE POINTY SHOE DEC,59,1477.9049,1772.9049,295,19.96068895,Weekday
47348A,FUSCHIA VOILE POINTY SHOE DEC,1,101.8015,106.8015,5,4.911518985,Holiday
47351B,BLUE  VOILE LAMPSHADE,64,8968.992,9288.992,320,3.567847981,Weekday
47351B,BLUE  VOILE LAMPSHADE,22,3444.573,3554.573,110,3.1934292,Weekend
47367B,PAIR PADDED HANGERS PINK,83,14772.1733,15187.1733,415,2.809336118,Weekday
47367B,PAIR PADDED HANGERS PINK,28,5097.1074,5237.1074,140,2.746655878,Weekend
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,8,974.3404,1014.3404,40,4.105341419,Weekend
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,24,3880.4008,4000.4008,120,3.092464057,Weekday
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,6,733.4938,763.4938,30,4.090014121,Weekend
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,24,3989.9408,4109.9408,120,3.00756342,Weekday
47420,ASSORTED COLOUR SUCTION CUP HOOK,188,1016.3844,1956.3844,940,92.48469378,Weekday
47420,ASSORTED COLOUR SUCTION CUP HOOK,4,21.6252,41.6252,20,92.48469378,Weekend
47420,ASSORTED COLOUR SUCTION CUP HOOK,2,10.8126,20.8126,10,92.48469378,Holiday
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,720,11779.416,15379.416,3600,30.56178676,Weekday
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,104,1872.3536,2392.3536,520,27.77253186,Weekend
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,67,1206.2278,1541.2278,335,27.77253186,Holiday
47422,ASSORTED MONKEY SUCTION CUP HOOK,344,5641.088,7361.088,1720,30.49057203,Weekday
47422,ASSORTED MONKEY SUCTION CUP HOOK,140,2362.7384,3062.7384,700,29.62664,Weekend
47469,ASSORTED SHAPES PHOTO CLIP SILVER,419,9193.6447,11288.6447,2095,22.78748057,Weekday
